P,datetime
1.5070301,26/4/2018 14:51
2.0656617,26/4/2018 14:54
3.7508748,26/4/2018 14:57
2.6725574,26/4/2018 15:00
1.6670904,26/4/2018 15:03
1.7788858,26/4/2018 15:06
3.243961,26/4/2018 15:09
3.118362,26/4/2018 15:12
2.9652824,26/4/2018 15:15
2.450672,26/4/2018 15:18
1.6562665,26/4/2018 15:21
1.6408811,26/4/2018 15:24
2.2034397,26/4/2018 15:27
1.9799453,26/4/2018 15:30
1.8196199,26/4/2018 15:33
1.5865401,26/4/2018 15:36
1.3339536,26/4/2018 15:39
2.436277,26/4/2018 15:42
2.2830286,26/4/2018 15:45
1.2915969,26/4/2018 15:48
2.2117014,26/4/2018 15:51
1.1679983,26/4/2018 15:54
1.4255216,26/4/2018 15:57
2.1846175,26/4/2018 16:00
2.0487418,26/4/2018 16:03
1.0867456,26/4/2018 16:06
1.0681862,26/4/2018 16:09
0.9807239,26/4/2018 16:12
1.7044736,26/4/2018 16:15
1.7253073,26/4/2018 16:18
1.0181494,26/4/2018 16:21
1.5606748,26/4/2018 16:24
1.5056826,26/4/2018 16:27
1.1960297,26/4/2018 16:30
0.7861134,26/4/2018 16:33
0.7129448,26/4/2018 16:36
0.62786293,26/4/2018 16:39
0.58166796,26/4/2018 16:42
0.5269019,26/4/2018 16:45
0.45971802,26/4/2018 16:48
0.43600947,26/4/2018 16:51
0.34657413,26/4/2018 16:54
0.3404013,26/4/2018 16:57
0.29996297,26/4/2018 17:00
0.2779662,26/4/2018 17:03
0.2666205,26/4/2018 17:06
0.24451701,26/4/2018 17:09
0.2319007,26/4/2018 17:12
0.23258273,26/4/2018 17:15
0.19890489,26/4/2018 17:18
0.17653297,26/4/2018 17:21
0.15332523,26/4/2018 17:24
0.1504669,26/4/2018 17:27
0.12802711,26/4/2018 17:30
0.12950632,26/4/2018 17:33
0.120085046,26/4/2018 17:36
0.11225868,26/4/2018 17:39
0.092706285,26/4/2018 17:42
0.072994426,26/4/2018 17:45
0.041554574,26/4/2018 17:48
0.023181995,26/4/2018 17:51
0.0062522106,26/4/2018 17:54
-0.02214793,26/4/2018 17:57
-0.032413065,26/4/2018 18:00
-0.07555703,27/4/2018 6:00
-0.0719235,27/4/2018 6:03
-0.05012837,27/4/2018 6:06
-0.015477233,27/4/2018 6:09
0.027723428,27/4/2018 6:12
0.04211387,27/4/2018 6:15
0.052671004,27/4/2018 6:18
0.066272505,27/4/2018 6:21
0.06333013,27/4/2018 6:24
0.108845025,27/4/2018 6:27
0.14384052,27/4/2018 6:30
0.16672307,27/4/2018 6:33
0.20768869,27/4/2018 6:36
0.24193819,27/4/2018 6:39
0.29758456,27/4/2018 6:42
0.3377393,27/4/2018 6:45
0.40158004,27/4/2018 6:48
0.45941025,27/4/2018 6:51
0.6284917,27/4/2018 6:54
0.6471375,27/4/2018 6:57
0.7140024,27/4/2018 7:00
1.203644,27/4/2018 7:03
1.2923939,27/4/2018 7:06
1.4452553,27/4/2018 7:09
1.443592,27/4/2018 7:12
1.518425,27/4/2018 7:15
1.5769597,27/4/2018 7:18
1.7678099,27/4/2018 7:21
1.7519221,27/4/2018 7:24
1.5228423,27/4/2018 7:27
0.95492756,27/4/2018 7:30
1.3312594,27/4/2018 7:33
0.96267164,27/4/2018 7:36
0.7557634,27/4/2018 7:39
0.6864137,27/4/2018 7:42
0.6916727,27/4/2018 7:45
0.7107347,27/4/2018 7:48
0.7196748,27/4/2018 7:51
0.7777878,27/4/2018 7:54
0.81962794,27/4/2018 7:57
0.8795729,27/4/2018 8:00
0.89827883,27/4/2018 8:03
0.97623795,27/4/2018 8:06
1.0465242,27/4/2018 8:09
1.1055807,27/4/2018 8:12
1.1610343,27/4/2018 8:15
1.2182286,27/4/2018 8:18
1.3174839,27/4/2018 8:21
1.3880146,27/4/2018 8:24
1.4243793,27/4/2018 8:27
1.4906542,27/4/2018 8:30
1.5621911,27/4/2018 8:33
1.6056893,27/4/2018 8:36
1.8272824,27/4/2018 8:39
1.8958337,27/4/2018 8:42
2.0045218,27/4/2018 8:45
2.1600392,27/4/2018 8:48
2.3306916,27/4/2018 8:51
2.50287,27/4/2018 8:54
2.300948,27/4/2018 8:57
2.2992485,27/4/2018 9:00
2.4581492,27/4/2018 9:03
2.5652149,27/4/2018 9:06
2.8765554,27/4/2018 9:09
2.7065098,27/4/2018 9:12
3.67689,27/4/2018 9:15
4.5248284,27/4/2018 9:18
3.3144927,27/4/2018 9:21
3.9806116,27/4/2018 9:24
3.0565572,27/4/2018 9:27
2.7922716,27/4/2018 9:30
2.9685528,27/4/2018 9:33
2.7160652,27/4/2018 9:36
2.5802712,27/4/2018 9:39
2.548693,27/4/2018 9:42
2.6018777,27/4/2018 9:45
2.6354232,27/4/2018 9:48
2.5545132,27/4/2018 9:51
2.5436978,27/4/2018 9:54
2.5417798,27/4/2018 9:57
2.5854404,27/4/2018 10:00
2.6103458,27/4/2018 10:03
2.8203583,27/4/2018 10:06
3.0532515,27/4/2018 10:09
3.3457665,27/4/2018 10:12
2.9528184,27/4/2018 10:15
2.9484315,27/4/2018 10:18
3.8849154,27/4/2018 10:21
3.182083,27/4/2018 10:24
2.9920084,27/4/2018 10:27
3.6411884,27/4/2018 10:30
2.6937692,27/4/2018 10:33
2.373275,27/4/2018 10:36
4.211922,27/4/2018 10:39
2.6906958,27/4/2018 10:42
2.4250433,27/4/2018 10:45
3.2017171,27/4/2018 10:48
