P,datetime
1.6941372,27/4/2018 14:27
2.690577,27/4/2018 14:30
4.52988,27/4/2018 14:33
3.0440779,27/4/2018 14:36
1.5557238,27/4/2018 14:39
1.599464,27/4/2018 14:42
1.5357069,27/4/2018 14:45
1.4576079,27/4/2018 14:48
2.7605557,27/4/2018 14:51
3.9897015,27/4/2018 14:54
3.973096,27/4/2018 14:57
3.7737737,27/4/2018 15:00
3.7983496,27/4/2018 15:03
3.8905563,27/4/2018 15:06
3.6096013,27/4/2018 15:09
3.5319972,27/4/2018 15:12
1.4457375,27/4/2018 15:15
3.1080334,27/4/2018 15:18
3.1362035,27/4/2018 15:21
2.953662,27/4/2018 15:24
1.0458905,27/4/2018 15:27
0.8423229,27/4/2018 15:30
0.9383029,27/4/2018 15:33
0.9998469,27/4/2018 15:36
1.0611546,27/4/2018 15:39
1.3299633,27/4/2018 15:42
1.768815,27/4/2018 15:45
1.4139093,27/4/2018 15:48
1.6030631,27/4/2018 15:51
2.8155007,27/4/2018 15:54
2.5863981,27/4/2018 15:57
2.3692162,27/4/2018 16:00
2.0220296,27/4/2018 16:03
1.5781074,27/4/2018 16:06
1.0729808,27/4/2018 16:09
1.1382046,27/4/2018 16:12
1.4495214,27/4/2018 16:15
1.9019338,27/4/2018 16:18
1.4990458,27/4/2018 16:21
1.3803847,27/4/2018 16:24
1.2860718,27/4/2018 16:27
1.1666358,27/4/2018 16:30
1.064056,27/4/2018 16:33
0.8941473,27/4/2018 16:36
0.81967676,27/4/2018 16:39
0.7077229,27/4/2018 16:42
0.6226832,27/4/2018 16:45
0.56555545,27/4/2018 16:48
0.5239316,27/4/2018 16:51
0.4666507,27/4/2018 16:54
0.43773347,27/4/2018 16:57
0.42398474,27/4/2018 17:00
0.38441607,27/4/2018 17:03
0.31358516,27/4/2018 17:06
0.23720735,27/4/2018 17:09
0.19743769,27/4/2018 17:12
0.15705596,27/4/2018 17:15
0.12357988,27/4/2018 17:18
0.09593804,27/4/2018 17:21
