P,datetime
3.6383162,27/4/2018 9:15
4.1239324,27/4/2018 9:18
3.0702727,27/4/2018 9:21
3.8894846,27/4/2018 9:24
2.8192322,27/4/2018 9:27
2.5523727,27/4/2018 9:30
2.7036324,27/4/2018 9:33
2.5124881,27/4/2018 9:36
2.3281493,27/4/2018 9:39
2.300327,27/4/2018 9:42
2.3355265,27/4/2018 9:45
2.3713553,27/4/2018 9:48
2.3258383,27/4/2018 9:51
2.2644293,27/4/2018 9:54
2.2765563,27/4/2018 9:57
2.3033502,27/4/2018 10:00
2.3853452,27/4/2018 10:03
2.5357969,27/4/2018 10:06
2.8300395,27/4/2018 10:09
3.0976927,27/4/2018 10:12
2.6827137,27/4/2018 10:15
2.677932,27/4/2018 10:18
3.8004408,27/4/2018 10:21
2.9553976,27/4/2018 10:24
2.8160088,27/4/2018 10:27
3.4986641,27/4/2018 10:30
2.5846183,27/4/2018 10:33
2.1639762,27/4/2018 10:36
4.1175146,27/4/2018 10:39
2.5835564,27/4/2018 10:42
2.246232,27/4/2018 10:45
3.0536356,27/4/2018 10:48
2.58908,27/4/2018 10:51
3.0628624,27/4/2018 10:54
2.70587,27/4/2018 10:57
2.3040397,27/4/2018 11:00
2.1065438,27/4/2018 11:03
1.706946,27/4/2018 11:06
1.5530267,27/4/2018 11:09
1.5945699,27/4/2018 11:12
1.8604358,27/4/2018 11:15
1.9565499,27/4/2018 11:18
1.8316684,27/4/2018 11:21
1.7258292,27/4/2018 11:24
1.7882358,27/4/2018 11:27
1.7223569,27/4/2018 11:30
1.6174804,27/4/2018 11:33
2.1537814,27/4/2018 11:36
2.7651377,27/4/2018 11:39
3.3040287,27/4/2018 11:42
3.192442,27/4/2018 11:45
2.519621,27/4/2018 11:48
2.5548322,27/4/2018 11:51
2.621764,27/4/2018 11:54
2.6782694,27/4/2018 11:57
2.8810298,27/4/2018 12:00
3.2161462,27/4/2018 12:03
3.036109,27/4/2018 12:06
2.900329,27/4/2018 12:09
2.5450435,27/4/2018 12:12
2.5781565,27/4/2018 12:15
3.0668883,27/4/2018 12:18
2.7867944,27/4/2018 12:21
1.6814239,27/4/2018 12:24
1.7548687,27/4/2018 12:27
2.241979,27/4/2018 12:30
2.4933107,27/4/2018 12:33
2.194703,27/4/2018 12:36
1.9630245,27/4/2018 12:39
1.9827437,27/4/2018 12:42
2.0122786,27/4/2018 12:45
1.6936033,27/4/2018 12:48
1.4872446,27/4/2018 12:51
1.5655577,27/4/2018 12:54
1.6364686,27/4/2018 12:57
1.7096133,27/4/2018 13:00
1.877518,27/4/2018 13:03
2.2215202,27/4/2018 13:06
2.475543,27/4/2018 13:09
2.7894776,27/4/2018 13:12
2.9855883,27/4/2018 13:15
2.9709265,27/4/2018 13:18
3.0756679,27/4/2018 13:21
3.08024,27/4/2018 13:24
3.0137289,27/4/2018 13:27
3.1457238,27/4/2018 13:30
3.0294337,27/4/2018 13:33
2.864151,27/4/2018 13:36
2.762188,27/4/2018 13:39
2.7453372,27/4/2018 13:42
2.5921953,27/4/2018 13:45
2.418902,27/4/2018 13:48
2.2923539,27/4/2018 13:51
2.2301657,27/4/2018 13:54
2.032543,27/4/2018 13:57
1.8150371,27/4/2018 14:00
1.8424735,27/4/2018 14:03
1.9090724,27/4/2018 14:06
1.9121499,27/4/2018 14:09
1.9714369,27/4/2018 14:12
1.6738422,27/4/2018 14:15
1.4736382,27/4/2018 14:18
1.3771368,27/4/2018 14:21
1.4186581,27/4/2018 14:24
1.5351269,27/4/2018 14:27
2.453913,27/4/2018 14:30
4.001161,27/4/2018 14:33
2.8089337,27/4/2018 14:36
1.4059834,27/4/2018 14:39
1.4535623,27/4/2018 14:42
1.2981648,27/4/2018 14:45
1.221657,27/4/2018 14:48
2.676064,27/4/2018 14:51
3.790322,27/4/2018 14:54
3.7447822,27/4/2018 14:57
3.604301,27/4/2018 15:00
3.6125202,27/4/2018 15:03
3.525489,27/4/2018 15:06
3.445028,27/4/2018 15:09
3.4297109,27/4/2018 15:12
1.3199518,27/4/2018 15:15
2.8806388,27/4/2018 15:18
2.8654344,27/4/2018 15:21
2.6841264,27/4/2018 15:24
0.9118848,27/4/2018 15:27
0.69684744,27/4/2018 15:30
0.80753803,27/4/2018 15:33
0.8814435,27/4/2018 15:36
0.9229894,27/4/2018 15:39
1.2023983,27/4/2018 15:42
1.5002632,27/4/2018 15:45
1.255859,27/4/2018 15:48
1.4255302,27/4/2018 15:51
2.570557,27/4/2018 15:54
2.2955925,27/4/2018 15:57
2.0742645,27/4/2018 16:00
1.6804758,27/4/2018 16:03
1.2969737,27/4/2018 16:06
0.96339834,27/4/2018 16:09
1.0179331,27/4/2018 16:12
1.2639685,27/4/2018 16:15
1.5407355,27/4/2018 16:18
1.2789383,27/4/2018 16:21
1.1961248,27/4/2018 16:24
1.1310145,27/4/2018 16:27
1.0231599,27/4/2018 16:30
0.9266555,27/4/2018 16:33
0.7788891,27/4/2018 16:36
0.7124925,27/4/2018 16:39
0.59787035,27/4/2018 16:42
0.4992549,27/4/2018 16:45
0.4552698,27/4/2018 16:48
0.41873378,27/4/2018 16:51
0.36181524,27/4/2018 16:54
0.3353618,27/4/2018 16:57
0.3131547,27/4/2018 17:00
0.2699519,27/4/2018 17:03
0.19067249,27/4/2018 17:06
0.09842976,27/4/2018 17:09
0.059840024,27/4/2018 17:12
0.03381197,27/4/2018 17:15
0.009226563,27/4/2018 17:18
-0.0046763276,27/4/2018 17:21
-0.02385503,27/4/2018 17:24
-0.036480416,27/4/2018 17:27
-0.052392278,27/4/2018 17:30
-0.06976642,27/4/2018 17:33
-0.07719344,27/4/2018 17:36
-0.07765767,27/4/2018 17:39
-0.07067263,27/4/2018 17:42
-0.06976511,27/4/2018 17:45
-0.069159515,27/4/2018 17:48
-0.07651978,27/4/2018 17:51
-0.07759811,27/4/2018 17:54
-0.078534424,27/4/2018 17:57
-0.079990596,27/4/2018 18:00
-0.09713328,28/4/2018 6:00
-0.09971512,28/4/2018 6:03
-0.092483565,28/4/2018 6:06
-0.08979701,28/4/2018 6:09
-0.06560864,28/4/2018 6:12
-0.04197831,28/4/2018 6:15
-0.038967144,28/4/2018 6:18
-0.023113746,28/4/2018 6:21
0.0046320427,28/4/2018 6:24
0.017799757,28/4/2018 6:27
0.048360594,28/4/2018 6:30
0.055009462,28/4/2018 6:33
-0.002972771,28/4/2018 6:36
0.013265666,28/4/2018 6:39
0.013913798,28/4/2018 6:42
0.013341364,28/4/2018 6:45
0.027717866,28/4/2018 6:48
0.034452684,28/4/2018 6:51
0.048974257,28/4/2018 6:54
0.061257362,28/4/2018 6:57
0.060228772,28/4/2018 7:00
0.035610642,28/4/2018 7:03
0.01279031,28/4/2018 7:06
0.060079336,28/4/2018 7:09
0.1481019,28/4/2018 7:12
0.13132942,28/4/2018 7:15
0.18667004,28/4/2018 7:18
0.2250486,28/4/2018 7:21
0.22643474,28/4/2018 7:24
0.26866153,28/4/2018 7:27
0.29516056,28/4/2018 7:30
0.40962958,28/4/2018 7:33
0.3630742,28/4/2018 7:36
0.24574302,28/4/2018 7:39
0.17805365,28/4/2018 7:42
0.1484505,28/4/2018 7:45
0.30663216,28/4/2018 7:48
0.13129975,28/4/2018 7:51
0.089117244,28/4/2018 7:54
0.091163084,28/4/2018 7:57
0.06803538,28/4/2018 8:00
0.069038,28/4/2018 8:03
0.054991137,28/4/2018 8:06
0.11883492,28/4/2018 8:09
0.10615151,28/4/2018 8:12
0.04171391,28/4/2018 8:15
-0.004497224,28/4/2018 8:18
0.0044420315,28/4/2018 8:21
-0.016618459,28/4/2018 8:24
-0.024309443,28/4/2018 8:27
-0.023863975,28/4/2018 8:30
0.0031470752,28/4/2018 8:33
-0.05234974,28/4/2018 8:36
0.040952772,28/4/2018 8:39
0.10635962,28/4/2018 8:42
0.13971238,28/4/2018 8:45
0.07946463,28/4/2018 8:48
0.0697025,28/4/2018 8:51
0.029311473,28/4/2018 8:54
0.050609313,28/4/2018 8:57
0.0066052363,28/4/2018 9:00
-0.0144545995,28/4/2018 9:03
-0.032248247,28/4/2018 9:06
-0.06990822,28/4/2018 9:09
-0.09225189,28/4/2018 9:12
-0.09678903,28/4/2018 9:15
-0.10113464,28/4/2018 9:18
-0.10676975,28/4/2018 9:21
-0.10080545,28/4/2018 9:24
-0.09979889,28/4/2018 9:27
-0.10320666,28/4/2018 9:30
-0.1021268,28/4/2018 9:33
-0.10003907,28/4/2018 9:36
-0.10351687,28/4/2018 9:39
-0.09595591,28/4/2018 9:42
-0.08948658,28/4/2018 9:45
-0.08020395,28/4/2018 9:48
-0.098333776,28/4/2018 9:51
-0.096790776,28/4/2018 9:54
-0.09885232,28/4/2018 9:57
-0.08096967,28/4/2018 10:00
-0.073754914,28/4/2018 10:03
-0.07499053,28/4/2018 10:06
-0.07480815,28/4/2018 10:09
-0.07451387,28/4/2018 10:12
-0.08418284,28/4/2018 10:15
-0.080279864,28/4/2018 10:18
-0.08036931,28/4/2018 10:21
-0.06748781,28/4/2018 10:24
-0.080175154,28/4/2018 10:27
-0.08341494,28/4/2018 10:30
-0.081524216,28/4/2018 10:33
-0.069884874,28/4/2018 10:36
-0.0740191,28/4/2018 10:39
-0.07928138,28/4/2018 10:42
-0.070102155,28/4/2018 10:45
-0.06945817,28/4/2018 10:48
-0.06922584,28/4/2018 10:51
-0.0703334,28/4/2018 10:54
-0.070620924,28/4/2018 10:57
