P,datetime
0.5139591,26/4/2018 7:09
0.4982654,26/4/2018 7:12
0.6834847,26/4/2018 7:15
0.66170156,26/4/2018 7:18
0.8984253,26/4/2018 7:21
0.7116539,26/4/2018 7:24
0.7622141,26/4/2018 7:27
0.8386338,26/4/2018 7:30
0.9209935,26/4/2018 7:33
0.7065727,26/4/2018 7:36
0.86655116,26/4/2018 7:39
1.7347201,26/4/2018 7:42
1.1936613,26/4/2018 7:45
1.173312,26/4/2018 7:48
1.1573676,26/4/2018 7:51
2.272129,26/4/2018 7:54
1.8827603,26/4/2018 7:57
1.3799586,26/4/2018 8:00
1.282209,26/4/2018 8:03
1.3047885,26/4/2018 8:06
1.4826928,26/4/2018 8:09
1.5826346,26/4/2018 8:12
2.926274,26/4/2018 8:15
2.3640792,26/4/2018 8:18
2.9291086,26/4/2018 8:21
2.107704,26/4/2018 8:24
1.5352862,26/4/2018 8:27
1.4075222,26/4/2018 8:30
2.6058013,26/4/2018 8:33
0.994467,26/4/2018 8:36
1.3640734,26/4/2018 8:39
0.8393418,26/4/2018 8:42
0.8874208,26/4/2018 8:45
0.91745704,26/4/2018 8:48
0.8376108,26/4/2018 8:51
0.5376662,26/4/2018 8:54
0.51458377,26/4/2018 8:57
0.6971413,26/4/2018 9:00
0.71098024,26/4/2018 9:03
0.45824063,26/4/2018 9:06
0.38882676,26/4/2018 9:09
0.3995865,26/4/2018 9:12
0.62338793,26/4/2018 9:15
0.54610145,26/4/2018 9:18
0.52573085,26/4/2018 9:21
0.82245296,26/4/2018 9:24
1.1166227,26/4/2018 9:27
1.2482386,26/4/2018 9:30
1.3766788,26/4/2018 9:33
1.4327028,26/4/2018 9:36
1.4497578,26/4/2018 9:39
1.1062263,26/4/2018 9:42
0.74597853,26/4/2018 9:45
0.52034324,26/4/2018 9:48
0.41134515,26/4/2018 9:51
0.48929688,26/4/2018 9:54
0.5008744,26/4/2018 9:57
0.4130101,26/4/2018 10:00
0.49629143,26/4/2018 10:03
0.38541004,26/4/2018 10:06
0.37257108,26/4/2018 10:09
0.7196948,26/4/2018 10:12
0.90190035,26/4/2018 10:15
1.0758713,26/4/2018 10:18
1.1469545,26/4/2018 10:21
1.1879094,26/4/2018 10:24
1.3227663,26/4/2018 10:27
1.3673071,26/4/2018 10:30
1.4229983,26/4/2018 10:33
1.421193,26/4/2018 10:36
1.4036686,26/4/2018 10:39
1.4321104,26/4/2018 10:42
1.2388601,26/4/2018 10:45
1.2489154,26/4/2018 10:48
1.2757227,26/4/2018 10:51
1.4225934,26/4/2018 10:54
1.5942242,26/4/2018 10:57
1.6977086,26/4/2018 11:00
1.4723883,26/4/2018 11:03
1.1714448,26/4/2018 11:06
1.0000255,26/4/2018 11:09
0.9240886,26/4/2018 11:12
0.73412585,26/4/2018 11:15
0.60667694,26/4/2018 11:18
0.4692831,26/4/2018 11:21
0.30049115,26/4/2018 11:24
0.35073593,26/4/2018 11:27
0.4561298,26/4/2018 11:30
0.62637955,26/4/2018 11:33
0.7845518,26/4/2018 11:36
0.99189216,26/4/2018 11:39
1.1856053,26/4/2018 11:42
1.2974999,26/4/2018 11:45
1.3392962,26/4/2018 11:48
1.361458,26/4/2018 11:51
1.3435562,26/4/2018 11:54
1.3098979,26/4/2018 11:57
1.3120575,26/4/2018 12:00
1.4102291,26/4/2018 12:03
1.4491234,26/4/2018 12:06
1.5057491,26/4/2018 12:09
1.6056916,26/4/2018 12:12
1.7022625,26/4/2018 12:15
1.7761766,26/4/2018 12:18
1.9264408,26/4/2018 12:21
2.139245,26/4/2018 12:24
2.3894968,26/4/2018 12:27
2.586319,26/4/2018 12:30
2.9735854,26/4/2018 12:33
3.0988803,26/4/2018 12:36
3.8147347,26/4/2018 12:39
4.529716,26/4/2018 12:42
4.5232396,26/4/2018 12:45
4.624114,26/4/2018 12:48
4.8004026,26/4/2018 12:51
4.582839,26/4/2018 12:54
4.8459773,26/4/2018 12:57
5.1195664,26/4/2018 13:00
5.155375,26/4/2018 13:03
5.193373,26/4/2018 13:06
4.6822767,26/4/2018 13:09
4.297484,26/4/2018 13:12
4.304563,26/4/2018 13:15
4.6813865,26/4/2018 13:18
3.723939,26/4/2018 13:21
3.7448027,26/4/2018 13:24
3.7433143,26/4/2018 13:27
3.4958184,26/4/2018 13:30
3.122335,26/4/2018 13:33
3.4020553,26/4/2018 13:36
4.0634284,26/4/2018 13:39
4.122009,26/4/2018 13:42
